hash,evaluator,answer,evaluator_type,start_time,end_time,duration,fluency,adequacy
8410d3d4b1b09f36b0de2dd82a06bb5751d26101,Expert 2,100,Student,2025-03-02T08:21:12.481Z,2025-03-02T08:21:16.135Z,3.654,,
a19fc8e0d9463026b01e2237b418720ca3ce9b09,Expert 1,94,Student,2025-03-01T23:11:17.984Z,2025-03-01T23:11:25.792Z,7.808,,
a19fc8e0d9463026b01e2237b418720ca3ce9b09,Expert 3,29,Student,2025-03-02T01:05:28.719Z,2025-03-02T01:06:10.05Z,41.331,,
a19fc8e0d9463026b01e2237b418720ca3ce9b09,Expert 2,32,Student,2025-03-02T08:06:13.788Z,2025-03-02T08:06:27.053Z,13.265,,
f6391f6f406d73bf364b2d38567a50d20f2f50ea,Expert 3,29,Student,2025-03-02T01:53:47.679Z,2025-03-02T01:54:51.578Z,63.899,,
f6391f6f406d73bf364b2d38567a50d20f2f50ea,Expert 2,48,Student,2025-03-02T08:21:26.015Z,2025-03-02T08:21:41.957Z,15.942,,
f6391f6f406d73bf364b2d38567a50d20f2f50ea,Expert 1,85,Student,2025-03-02T10:16:03.893Z,2025-03-02T10:16:12.918Z,9.025,,
006d9c4f67a65d9967fada5a33a7bee388e778ea,Expert 1,78,Student,2025-03-01T23:13:08.049Z,2025-03-01T23:13:15.864Z,7.815,,
006d9c4f67a65d9967fada5a33a7bee388e778ea,Expert 3,23,Student,2025-03-02T01:13:49.54Z,2025-03-02T01:14:18.267Z,28.727,,
006d9c4f67a65d9967fada5a33a7bee388e778ea,Expert 2,43,Student,2025-03-02T07:54:46.262Z,2025-03-02T07:54:57.029Z,10.767,,
d0bf1ae7d1a372128eec87d89e7ab6428eab614d,Expert 3,10,Student,2025-03-02T01:56:18.646Z,2025-03-02T01:56:41.427Z,22.781,,
d0bf1ae7d1a372128eec87d89e7ab6428eab614d,Expert 2,9,Student,2025-03-02T08:19:53.737Z,2025-03-02T08:20:00.066Z,6.329,,
d0bf1ae7d1a372128eec87d89e7ab6428eab614d,Expert 1,59,Student,2025-03-02T10:19:51.578Z,2025-03-02T10:20:02.049Z,10.471,,
98577d9ca460fc3775ded2cbbcf239d4226027f9,Expert 3,75,Student,2025-03-02T01:22:35.008Z,2025-03-02T01:22:59.415Z,24.407,,
98577d9ca460fc3775ded2cbbcf239d4226027f9,Expert 2,87,Student,2025-03-02T07:50:54.348Z,2025-03-02T07:51:07.1Z,12.752,,
98577d9ca460fc3775ded2cbbcf239d4226027f9,Expert 1,96,Student,2025-03-02T10:21:47.713Z,2025-03-02T10:21:55.217Z,7.504,,
e8ba90529d46927957a57b637d7c2fcd82519f47,Expert 3,50,Student,2025-03-02T02:36:15.097Z,2025-03-02T02:36:43.216Z,28.119,,
e8ba90529d46927957a57b637d7c2fcd82519f47,Expert 2,76,Student,2025-03-02T07:49:18.223Z,2025-03-02T07:49:27.126Z,8.903,,
e8ba90529d46927957a57b637d7c2fcd82519f47,Expert 1,88,Student,2025-03-02T10:20:02.13Z,2025-03-02T10:20:07.76Z,5.63,,
8b70545642cdaf045d34aba9eb1b427d244be8cb,Expert 1,85,Student,2025-03-01T23:13:16.001Z,2025-03-01T23:13:23.765Z,7.764,,
8b70545642cdaf045d34aba9eb1b427d244be8cb,Expert 3,0,Student,2025-03-02T01:36:45.119Z,2025-03-02T01:37:01.577Z,16.458,,
8b70545642cdaf045d34aba9eb1b427d244be8cb,Expert 2,16,Student,2025-03-02T07:53:15.783Z,2025-03-02T07:53:22.015Z,6.232,,
6dd5a74f64c233a27631332474690437d6bc376b,Expert 3,20,Student,2025-03-02T02:13:42.214Z,2025-03-02T02:13:58.452Z,16.238,,
6dd5a74f64c233a27631332474690437d6bc376b,Expert 2,7,Student,2025-03-02T08:15:24.76Z,2025-03-02T08:15:30.56Z,5.8,,
6dd5a74f64c233a27631332474690437d6bc376b,Expert 1,26,Student,2025-03-02T10:19:35.849Z,2025-03-02T10:19:44.607Z,8.758,,
a25e0a034bea78f541c0b097b7c30742c92b3a74,Expert 3,68,Student,2025-03-02T07:29:40.028Z,2025-03-02T07:32:13.548Z,153.52,,
a25e0a034bea78f541c0b097b7c30742c92b3a74,Expert 2,91,Student,2025-03-02T08:47:17.607Z,2025-03-02T08:47:41.886Z,24.279,,
a25e0a034bea78f541c0b097b7c30742c92b3a74,Expert 1,76,Student,2025-03-02T10:38:09.116Z,2025-03-02T10:38:17.218Z,8.102,,
9947f32bf93c2faa909930f1f47c7572c2a9ba44,Expert 3,57,Student,2025-03-02T06:55:21.196Z,2025-03-02T06:56:20.023Z,58.827,,
9947f32bf93c2faa909930f1f47c7572c2a9ba44,Expert 2,6,Student,2025-03-02T08:48:44.182Z,2025-03-02T08:49:06.604Z,22.422,,
9947f32bf93c2faa909930f1f47c7572c2a9ba44,Expert 1,85,Student,2025-03-02T10:23:39.56Z,2025-03-02T10:23:50.432Z,10.872,,
d4c18139afaac813c7b85c6a3202c198d014a09f,Expert 3,78,Student,2025-03-02T07:18:09.846Z,2025-03-02T07:20:59.453Z,169.607,,
d4c18139afaac813c7b85c6a3202c198d014a09f,Expert 2,97,Student,2025-03-02T08:29:42.002Z,2025-03-02T08:30:03.534Z,21.532,,
d4c18139afaac813c7b85c6a3202c198d014a09f,Expert 1,86,Student,2025-03-02T10:38:53.151Z,2025-03-02T10:39:00.707Z,7.556,,
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,Expert 3,5,Student,2025-03-02T07:10:14.19Z,2025-03-02T07:10:42.721Z,28.531,,
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,Expert 2,9,Student,2025-03-02T08:29:02.159Z,2025-03-02T08:29:11.326Z,9.167,,
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,Expert 1,17,Student,2025-03-02T10:27:42.024Z,2025-03-02T10:27:49.005Z,6.981,,
d3579217452bedd5d8363699de053edd6fbce7b0,Expert 3,48,Student,2025-03-02T06:48:54.945Z,2025-03-02T06:50:02.773Z,67.828,,
d3579217452bedd5d8363699de053edd6fbce7b0,Expert 2,100,Student,2025-03-02T09:01:53.065Z,2025-03-02T09:02:04.074Z,11.009,,
d3579217452bedd5d8363699de053edd6fbce7b0,Expert 1,95,Student,2025-03-02T10:26:41.341Z,2025-03-02T10:26:53.052Z,11.711,,
d842f63bec2c05883b03b7c356e4c186b3f67343,Expert 3,58,Student,2025-03-02T07:51:41.404Z,2025-03-02T07:52:23.265Z,41.861,,
d842f63bec2c05883b03b7c356e4c186b3f67343,Expert 2,13,Student,2025-03-02T08:55:39.256Z,2025-03-02T08:55:45.663Z,6.407,,
d842f63bec2c05883b03b7c356e4c186b3f67343,Expert 1,38,Student,2025-03-02T10:30:37.933Z,2025-03-02T10:30:43.845Z,5.912,,
a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,Expert 3,90,Student,2025-03-02T07:21:12.103Z,2025-03-02T07:21:28.84Z,16.737,,
a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,Expert 2,100,Student,2025-03-02T08:26:06.414Z,2025-03-02T08:26:10.231Z,3.817,,
a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,Expert 1,97,Student,2025-03-02T10:37:09.084Z,2025-03-02T10:37:13.618Z,4.534,,
418f03b62d50bd11e374c13d7a187a593302d8e3,Expert 3,48,Student,2025-03-02T08:27:08.522Z,2025-03-02T08:27:36.104Z,27.582,,
418f03b62d50bd11e374c13d7a187a593302d8e3,Expert 2,94,Student,2025-03-02T09:05:02.775Z,2025-03-02T09:05:09.914Z,7.139,,
418f03b62d50bd11e374c13d7a187a593302d8e3,Expert 1,86,Student,2025-03-02T10:25:27.731Z,2025-03-02T10:25:41.856Z,14.125,,
228277422277072584081acbfda85b2628830855,Expert 3,10,Student,2025-03-02T08:29:30.543Z,2025-03-02T08:29:53.087Z,22.544,,
228277422277072584081acbfda85b2628830855,Expert 2,72,Student,2025-03-02T08:54:12.692Z,2025-03-02T08:54:27.807Z,15.115,,
228277422277072584081acbfda85b2628830855,Expert 1,72,Student,2025-03-02T10:39:36.992Z,2025-03-02T10:39:44.815Z,7.823,,
46ce62ff3412bd42c5716f561a9f6002f4555041,Expert 3,50,Student,2025-03-02T02:53:48.568Z,2025-03-02T02:54:34.21Z,45.642,,
46ce62ff3412bd42c5716f561a9f6002f4555041,Expert 2,89,Student,2025-03-02T09:05:31.13Z,2025-03-02T09:05:44.943Z,13.813,,
46ce62ff3412bd42c5716f561a9f6002f4555041,Expert 1,78,Student,2025-03-02T10:32:47.239Z,2025-03-02T10:32:54.99Z,7.751,,
b9ecb675cba911185279d142ea86f1247ee2f723,Expert 3,62,Student,2025-03-02T08:19:09.88Z,2025-03-02T08:19:42.705Z,32.825,,
b9ecb675cba911185279d142ea86f1247ee2f723,Expert 2,71,Student,2025-03-02T08:58:07.742Z,2025-03-02T08:58:25.984Z,18.242,,
b9ecb675cba911185279d142ea86f1247ee2f723,Expert 1,87,Student,2025-03-02T10:39:53.962Z,2025-03-02T10:40:02.794Z,8.832,,
41f3f9f350e9632b0c0bf639227a1226bb2cfa24,Expert 3,65,Student,2025-03-02T08:08:39.717Z,2025-03-02T08:09:11.529Z,31.812,,
41f3f9f350e9632b0c0bf639227a1226bb2cfa24,Expert 2,36,Student,2025-03-02T08:47:51.775Z,2025-03-02T08:48:00.147Z,8.372,,
41f3f9f350e9632b0c0bf639227a1226bb2cfa24,Expert 1,95,Student,2025-03-02T10:38:33.468Z,2025-03-02T10:38:39.892Z,6.424,,
2b0add218d00588b03b8d293aef1d11c64c642a6,Expert 3,67,Student,2025-03-02T08:26:44.517Z,2025-03-02T08:27:08.4Z,23.883,,
2b0add218d00588b03b8d293aef1d11c64c642a6,Expert 2,90,Student,2025-03-02T09:04:25.241Z,2025-03-02T09:04:32.933Z,7.692,,
2b0add218d00588b03b8d293aef1d11c64c642a6,Expert 1,89,Student,2025-03-02T10:24:56.891Z,2025-03-02T10:25:06.509Z,9.618,,
b4819d66284ba8ac6d3692af17b68aee61c963b9,Expert 3,65,Student,2025-03-02T02:54:51.624Z,2025-03-02T02:55:22.176Z,30.552,,
b4819d66284ba8ac6d3692af17b68aee61c963b9,Expert 2,37,Student,2025-03-02T08:40:30.167Z,2025-03-02T08:41:00.183Z,30.016,,
b4819d66284ba8ac6d3692af17b68aee61c963b9,Expert 1,67,Student,2025-03-02T10:39:20.891Z,2025-03-02T10:39:28.57Z,7.679,,
7e848591ddbdc6322625455ee55321ad246edf8c,Expert 3,60,Student,2025-03-02T06:48:35.633Z,2025-03-02T06:48:54.776Z,19.143,,
7e848591ddbdc6322625455ee55321ad246edf8c,Expert 2,100,Student,2025-03-02T09:02:32.716Z,2025-03-02T09:02:36.664Z,3.948,,
7e848591ddbdc6322625455ee55321ad246edf8c,Expert 1,99,Student,2025-03-02T10:30:16.717Z,2025-03-02T10:30:21.628Z,4.911,,
efb6187d8fd73fa684008ac36d2107ad86a118fe,Expert 3,68,Student,2025-03-02T02:57:51.426Z,2025-03-02T02:58:14.869Z,23.443,,
efb6187d8fd73fa684008ac36d2107ad86a118fe,Expert 2,100,Student,2025-03-02T09:01:29.831Z,2025-03-02T09:01:39.236Z,9.405,,
efb6187d8fd73fa684008ac36d2107ad86a118fe,Expert 1,96,Student,2025-03-02T10:30:08.841Z,2025-03-02T10:30:16.626Z,7.785,,
9306d668079f4202c71221b741e004df6f2e444e,Expert 3,15,Student,2025-03-02T03:07:10.896Z,2025-03-02T03:07:33.694Z,22.798,,
9306d668079f4202c71221b741e004df6f2e444e,Expert 2,11,Student,2025-03-02T08:52:09.018Z,2025-03-02T08:52:20.285Z,11.267,,
9306d668079f4202c71221b741e004df6f2e444e,Expert 1,59,Student,2025-03-02T10:35:17.521Z,2025-03-02T10:35:33.39Z,15.869,,
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,Expert 3,28,Student,2025-03-02T03:19:49.859Z,2025-03-02T03:20:18.537Z,28.678,,
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,Expert 2,100,Student,2025-03-02T09:05:24.724Z,2025-03-02T09:05:30.983Z,6.259,,
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,Expert 1,89,Student,2025-03-02T10:34:34.445Z,2025-03-02T10:34:39.155Z,4.71,,
2578e1942d0781637126efbb80d6dd19c624cd65,Expert 3,60,Student,2025-03-02T08:12:59.227Z,2025-03-02T08:14:03.097Z,63.87,,
2578e1942d0781637126efbb80d6dd19c624cd65,Expert 2,5,Student,2025-03-02T08:53:08.992Z,2025-03-02T08:53:32.615Z,23.623,,
2578e1942d0781637126efbb80d6dd19c624cd65,Expert 1,77,Student,2025-03-02T10:27:15.465Z,2025-03-02T10:27:34.252Z,18.787,,
0bf76c191f72ef7f084d2d9b836ad4e6246b740b,Expert 3,50,Student,2025-03-02T06:36:46.139Z,2025-03-02T06:38:35.923Z,109.784,,
0bf76c191f72ef7f084d2d9b836ad4e6246b740b,Expert 2,74,Student,2025-03-02T08:35:26.176Z,2025-03-02T08:36:00.394Z,34.218,,
0bf76c191f72ef7f084d2d9b836ad4e6246b740b,Expert 1,66,Student,2025-03-02T10:38:01.781Z,2025-03-02T10:38:08.974Z,7.193,,
bb58f4edebd88e642c145866d2f9b69fca840ffc,Expert 3,29,Student,2025-03-02T07:52:56.498Z,2025-03-02T07:54:06.31Z,69.812,,
bb58f4edebd88e642c145866d2f9b69fca840ffc,Expert 2,70,Student,2025-03-02T08:31:11.623Z,2025-03-02T08:31:31.535Z,19.912,,
bb58f4edebd88e642c145866d2f9b69fca840ffc,Expert 1,94,Student,2025-03-02T10:32:25.764Z,2025-03-02T10:32:35.592Z,9.828,,
1465894633f14090f27598b853f27396bee53f31,Expert 3,35,Student,2025-03-02T03:26:08.038Z,2025-03-02T03:26:35.629Z,27.591,,
1465894633f14090f27598b853f27396bee53f31,Expert 2,46,Student,2025-03-02T08:38:37.147Z,2025-03-02T08:38:47.675Z,10.528,,
1465894633f14090f27598b853f27396bee53f31,Expert 1,36,Student,2025-03-02T10:30:30.758Z,2025-03-02T10:30:37.779Z,7.021,,
e8dc958a57ba075ea5b25a937aa8b33d5b69d969,Expert 3,60,Student,2025-03-02T08:01:12.542Z,2025-03-02T08:01:49.057Z,36.515,,
e8dc958a57ba075ea5b25a937aa8b33d5b69d969,Expert 2,94,Student,2025-03-02T08:45:11.922Z,2025-03-02T08:45:42.313Z,30.391,,
e8dc958a57ba075ea5b25a937aa8b33d5b69d969,Expert 1,84,Student,2025-03-02T10:40:14.176Z,2025-03-02T10:40:23.475Z,9.299,,
73dd7fa8e40ea55ee181d1688566f49c95977999,Expert 3,0,Student,2025-03-02T07:13:11.054Z,2025-03-02T07:13:36.532Z,25.478,,
73dd7fa8e40ea55ee181d1688566f49c95977999,Expert 2,1,Student,2025-03-02T09:00:59.284Z,2025-03-02T09:01:05.516Z,6.232,,
73dd7fa8e40ea55ee181d1688566f49c95977999,Expert 1,59,Student,2025-03-02T10:34:15.673Z,2025-03-02T10:34:26.308Z,10.635,,
21b213fcbda7666d29ba385cf4aaf9978767875e,Expert 3,50,Student,2025-03-02T06:38:36.017Z,2025-03-02T06:39:07.376Z,31.359,,
21b213fcbda7666d29ba385cf4aaf9978767875e,Expert 2,23,Student,2025-03-02T08:51:30.482Z,2025-03-02T08:51:47.014Z,16.532,,
21b213fcbda7666d29ba385cf4aaf9978767875e,Expert 1,64,Student,2025-03-02T10:38:17.41Z,2025-03-02T10:38:26.668Z,9.258,,
d6bbdf04aa22bf24efa358ed359ba62f3b0141fe,Expert 3,15,Student,2025-03-02T03:12:02.02Z,2025-03-02T03:12:50.047Z,48.027,,
d6bbdf04aa22bf24efa358ed359ba62f3b0141fe,Expert 2,49,Student,2025-03-02T08:37:58.353Z,2025-03-02T08:38:37.013Z,38.66,,
d6bbdf04aa22bf24efa358ed359ba62f3b0141fe,Expert 1,80,Student,2025-03-02T10:26:53.202Z,2025-03-02T10:27:02.723Z,9.521,,
9b6ac8e19de5dac834b702afefc3e7c973e391a9,Expert 3,45,Student,2025-03-02T03:10:12.659Z,2025-03-02T03:11:08.363Z,55.704,,
9b6ac8e19de5dac834b702afefc3e7c973e391a9,Expert 2,100,Student,2025-03-02T08:22:54.468Z,2025-03-02T08:23:11.972Z,17.504,,
9b6ac8e19de5dac834b702afefc3e7c973e391a9,Expert 1,84,Student,2025-03-02T10:26:28.18Z,2025-03-02T10:26:41.225Z,13.045,,
820d4d36c296e174b9cf212f18d2058b6019b4c8,Expert 3,6,Student,2025-03-02T08:24:03.709Z,2025-03-02T08:24:21.389Z,17.68,,
820d4d36c296e174b9cf212f18d2058b6019b4c8,Expert 2,34,Student,2025-03-02T08:31:31.678Z,2025-03-02T08:31:37.934Z,6.256,,
820d4d36c296e174b9cf212f18d2058b6019b4c8,Expert 1,65,Student,2025-03-02T10:37:52.664Z,2025-03-02T10:38:01.638Z,8.974,,
625860f5cec49b1291e769ce25ce945a459658dd,Expert 3,65,Student,2025-03-02T02:58:15.002Z,2025-03-02T02:58:30.466Z,15.464,,
625860f5cec49b1291e769ce25ce945a459658dd,Expert 2,100,Student,2025-03-02T08:56:09.604Z,2025-03-02T08:56:18.294Z,8.69,,
625860f5cec49b1291e769ce25ce945a459658dd,Expert 1,94,Student,2025-03-02T10:33:52.262Z,2025-03-02T10:33:58.979Z,6.717,,
ff9f264908c223aa3b2676195c45beb64d4a559a,Expert 3,50,Student,2025-03-02T03:20:18.688Z,2025-03-02T03:21:41.296Z,82.608,,
ff9f264908c223aa3b2676195c45beb64d4a559a,Expert 2,100,Student,2025-03-02T08:56:58.508Z,2025-03-02T08:57:09.404Z,10.896,,
ff9f264908c223aa3b2676195c45beb64d4a559a,Expert 1,92,Student,2025-03-02T10:35:08.02Z,2025-03-02T10:35:17.349Z,9.329,,
afdb2efa0b45fbc29e29811bc99e856c934de0ef,Expert 3,69,Student,2025-03-02T08:17:29.882Z,2025-03-02T08:17:38.504Z,8.622,,
afdb2efa0b45fbc29e29811bc99e856c934de0ef,Expert 2,26,Student,2025-03-02T08:44:02.333Z,2025-03-02T08:44:08.025Z,5.692,,
afdb2efa0b45fbc29e29811bc99e856c934de0ef,Expert 1,96,Student,2025-03-02T10:31:25.995Z,2025-03-02T10:31:46.972Z,20.977,,
369bec129786b1b8b18779e1bdc580baa48d0287,Expert 3,80,Student,2025-03-02T08:11:07.921Z,2025-03-02T08:11:24.425Z,16.504,,
369bec129786b1b8b18779e1bdc580baa48d0287,Expert 2,100,Student,2025-03-02T08:53:03.869Z,2025-03-02T08:53:08.844Z,4.975,,
369bec129786b1b8b18779e1bdc580baa48d0287,Expert 1,95,Student,2025-03-02T10:32:05.252Z,2025-03-02T10:32:12.598Z,7.346,,
6807a3f03af28e8ed7dee4318280409f4b421aae,Expert 3,20,Student,2025-03-02T07:00:01.036Z,2025-03-02T07:00:23.787Z,22.751,,
6807a3f03af28e8ed7dee4318280409f4b421aae,Expert 2,4,Student,2025-03-02T08:55:56.977Z,2025-03-02T08:56:06.184Z,9.207,,
6807a3f03af28e8ed7dee4318280409f4b421aae,Expert 1,56,Student,2025-03-02T10:41:08.208Z,2025-03-02T10:41:14.843Z,6.635,,
b054601934791d5b361a33980c7a8bf65e310def,Expert 3,20,Student,2025-03-02T08:25:08.499Z,2025-03-02T08:25:21.067Z,12.568,,
b054601934791d5b361a33980c7a8bf65e310def,Expert 2,37,Student,2025-03-02T08:25:30.842Z,2025-03-02T08:25:38.805Z,7.963,,
b054601934791d5b361a33980c7a8bf65e310def,Expert 1,71,Student,2025-03-02T10:39:11.674Z,2025-03-02T10:39:20.806Z,9.132,,
b900fbe14a91f99ee038809476147746529eeb7f,Expert 3,29,Student,2025-03-02T06:34:51.401Z,2025-03-02T06:36:45.999Z,114.598,,
b900fbe14a91f99ee038809476147746529eeb7f,Expert 2,18,Student,2025-03-02T08:50:48.342Z,2025-03-02T08:50:59.094Z,10.752,,
b900fbe14a91f99ee038809476147746529eeb7f,Expert 1,69,Student,2025-03-02T10:29:27.176Z,2025-03-02T10:29:38.101Z,10.925,,
b37b2b5b025c577a7480813cb5d21e5211b69375,Expert 3,65,Student,2025-03-02T03:16:48.711Z,2025-03-02T03:17:03.949Z,15.238,,
b37b2b5b025c577a7480813cb5d21e5211b69375,Expert 2,46,Student,2025-03-02T08:55:13.216Z,2025-03-02T08:55:18.83Z,5.614,,
b37b2b5b025c577a7480813cb5d21e5211b69375,Expert 1,54,Student,2025-03-02T10:28:05.163Z,2025-03-02T10:28:11.084Z,5.921,,
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,Expert 3,8,Student,2025-03-02T06:50:44.73Z,2025-03-02T06:51:33.448Z,48.718,,
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,Expert 2,13,Student,2025-03-02T08:55:45.806Z,2025-03-02T08:55:56.864Z,11.058,,
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,Expert 1,97,Student,2025-03-02T10:34:56.216Z,2025-03-02T10:35:02.016Z,5.8,,
63851d693c8ea2f9cda2aa8b2a152b82eaf92624,Expert 3,55,Student,2025-03-02T07:06:10.212Z,2025-03-02T07:06:48.075Z,37.863,,
63851d693c8ea2f9cda2aa8b2a152b82eaf92624,Expert 2,73,Student,2025-03-02T08:32:53.208Z,2025-03-02T08:33:03.063Z,9.855,,
63851d693c8ea2f9cda2aa8b2a152b82eaf92624,Expert 1,96,Student,2025-03-02T10:32:19.632Z,2025-03-02T10:32:25.471Z,5.839,,
e0b0fe2005abe6b299b20e40a7f5943c6d712879,Expert 3,20,Student,2025-03-02T08:17:38.629Z,2025-03-02T08:18:05.217Z,26.588,,
e0b0fe2005abe6b299b20e40a7f5943c6d712879,Expert 2,48,Student,2025-03-02T08:59:59.804Z,2025-03-02T09:00:10.056Z,10.252,,
e0b0fe2005abe6b299b20e40a7f5943c6d712879,Expert 1,86,Student,2025-03-02T10:33:37.296Z,2025-03-02T10:33:44.657Z,7.361,,
d4b0d30d6a00a9fd816ab721d8725bcc4e989022,Expert 3,53,Student,2025-03-02T07:03:23.122Z,2025-03-02T07:03:50.688Z,27.566,,
d4b0d30d6a00a9fd816ab721d8725bcc4e989022,Expert 2,28,Student,2025-03-02T08:50:36.128Z,2025-03-02T08:50:42.575Z,6.447,,
d4b0d30d6a00a9fd816ab721d8725bcc4e989022,Expert 1,43,Student,2025-03-02T10:24:19.025Z,2025-03-02T10:24:25.818Z,6.793,,
f898f8c1704e5bddad7d0463972c9f7eafbdc72c,Expert 3,14,Student,2025-03-02T03:01:28.001Z,2025-03-02T03:01:44.753Z,16.752,,
f898f8c1704e5bddad7d0463972c9f7eafbdc72c,Expert 2,88,Student,2025-03-02T08:56:18.445Z,2025-03-02T08:56:24.206Z,5.761,,
f898f8c1704e5bddad7d0463972c9f7eafbdc72c,Expert 1,76,Student,2025-03-02T10:41:02.502Z,2025-03-02T10:41:08.064Z,5.562,,
fccf1f847f5c34540cfed79490371931d6825ff2,Expert 3,24,Student,2025-03-02T07:03:50.815Z,2025-03-02T07:04:18.962Z,28.147,,
fccf1f847f5c34540cfed79490371931d6825ff2,Expert 2,26,Student,2025-03-02T09:02:43.871Z,2025-03-02T09:02:51.8Z,7.929,,
fccf1f847f5c34540cfed79490371931d6825ff2,Expert 1,56,Student,2025-03-02T10:40:23.664Z,2025-03-02T10:40:33.6Z,9.936,,
f82200c45eb94b387ec5a8710621d0e55d73acb6,Expert 3,80,Student,2025-03-02T08:23:28.54Z,2025-03-02T08:24:03.602Z,35.062,,
f82200c45eb94b387ec5a8710621d0e55d73acb6,Expert 2,100,Student,2025-03-02T08:25:14.604Z,2025-03-02T08:25:21.913Z,7.309,,
f82200c45eb94b387ec5a8710621d0e55d73acb6,Expert 1,97,Student,2025-03-02T10:28:24.797Z,2025-03-02T10:28:30.062Z,5.265,,
6bb8fd4fb7b23fb77e661d72ca5ee0165d78e330,Expert 3,16,Student,2025-03-02T03:04:43.886Z,2025-03-02T03:05:11.162Z,27.276,,
6bb8fd4fb7b23fb77e661d72ca5ee0165d78e330,Expert 2,44,Student,2025-03-02T08:33:30.774Z,2025-03-02T08:33:37.813Z,7.039,,
6bb8fd4fb7b23fb77e661d72ca5ee0165d78e330,Expert 1,96,Student,2025-03-02T10:34:51.452Z,2025-03-02T10:34:56.091Z,4.639,,
2be84ad895540667b4cfafae9051e74003c4dc32,Expert 3,95,Student,2025-03-02T07:27:24.581Z,2025-03-02T07:27:50.099Z,25.518,,
2be84ad895540667b4cfafae9051e74003c4dc32,Expert 2,99,Student,2025-03-02T08:25:48.338Z,2025-03-02T08:25:54.174Z,5.836,,
2be84ad895540667b4cfafae9051e74003c4dc32,Expert 1,97,Student,2025-03-02T10:36:06.572Z,2025-03-02T10:36:11.841Z,5.269,,
839dd8d0a834ba7c493f07cd9b432241588589a0,Expert 3,68,Student,2025-03-02T08:10:44.766Z,2025-03-02T08:11:07.799Z,23.033,,
839dd8d0a834ba7c493f07cd9b432241588589a0,Expert 2,33,Student,2025-03-02T08:49:40.608Z,2025-03-02T08:50:11.833Z,31.225,,
839dd8d0a834ba7c493f07cd9b432241588589a0,Expert 1,44,Student,2025-03-02T10:37:13.709Z,2025-03-02T10:37:21.285Z,7.576,,
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,Expert 3,29,Student,2025-03-02T08:25:42.339Z,2025-03-02T08:25:55.877Z,13.538,,
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,Expert 2,52,Student,2025-03-02T08:54:27.967Z,2025-03-02T08:54:35.286Z,7.319,,
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,Expert 1,95,Student,2025-03-02T10:25:19.802Z,2025-03-02T10:25:27.626Z,7.824,,
e2537df5381b750f0eb6f8d0f000aa8bc434fed1,Expert 3,23,Student,2025-03-02T07:05:34.587Z,2025-03-02T07:06:10.088Z,35.501,,
e2537df5381b750f0eb6f8d0f000aa8bc434fed1,Expert 2,100,Student,2025-03-02T09:02:21.932Z,2025-03-02T09:02:32.618Z,10.686,,
e2537df5381b750f0eb6f8d0f000aa8bc434fed1,Expert 1,84,Student,2025-03-02T10:31:11.03Z,2025-03-02T10:31:21.686Z,10.656,,
b7a2d0cbdc170b6cf44a5186deb8068a3c757aeb,Expert 3,65,Student,2025-03-02T07:08:05.948Z,2025-03-02T07:09:19.477Z,73.529,,
b7a2d0cbdc170b6cf44a5186deb8068a3c757aeb,Expert 2,45,Student,2025-03-02T08:29:11.476Z,2025-03-02T08:29:41.854Z,30.378,,
b7a2d0cbdc170b6cf44a5186deb8068a3c757aeb,Expert 1,87,Student,2025-03-02T10:40:33.752Z,2025-03-02T10:40:41.619Z,7.867,,
7f1455fbc789153c3eb6d33eac5680fe635973e9,Expert 3,47,Student,2025-03-02T07:57:54.633Z,2025-03-02T07:58:30.809Z,36.176,,
7f1455fbc789153c3eb6d33eac5680fe635973e9,Expert 2,32,Student,2025-03-02T09:04:45.922Z,2025-03-02T09:04:57.654Z,11.732,,
7f1455fbc789153c3eb6d33eac5680fe635973e9,Expert 1,75,Student,2025-03-02T10:38:40.038Z,2025-03-02T10:38:46.006Z,5.968,,
dfdeefe4f9fd00fe929510ac3593014d981165b3,Expert 3,5,Student,2025-03-02T02:54:34.346Z,2025-03-02T02:54:51.535Z,17.189,,
dfdeefe4f9fd00fe929510ac3593014d981165b3,Expert 2,0,Student,2025-03-02T08:46:48.595Z,2025-03-02T08:46:53.481Z,4.886,,
dfdeefe4f9fd00fe929510ac3593014d981165b3,Expert 1,67,Student,2025-03-02T10:40:41.823Z,2025-03-02T10:40:48.357Z,6.534,,
18cacfa79016389fde0afd28f2b03d60f2907ff3,Expert 3,25,Student,2025-03-02T08:25:56.001Z,2025-03-02T08:26:34.294Z,38.293,,
