hash,evaluator_type,evaluator,score
802afa81d4a2159f3a2350484efc329b8878c68d,model,labse_distance,0.770074129
8095468049f052f02c66e2c6fea4fa88fd95c99f,model,labse_distance,0.862367332
809b3caf29857829ef87f6162b20b95888c8934d,model,labse_distance,0.790330529
80a3c2302f88b7d69cb268abcdff81100c5fa3a7,model,labse_distance,0.837051332
811f3894bc8c81d2b9c0b2fd7c1307796ce0849b,model,labse_distance,0.760119796
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,model,labse_distance,0.709412217
817493942a7e083a1fc2e76b96596bb90a4ac586,model,labse_distance,0.903449476
81c58f46e907b6b04fa92607d09e5df331251203,model,labse_distance,0.888364375
81dc4934426641725fb1b1121b6cffe9a17f7c37,model,labse_distance,0.681319952
81de55bd590f467b90074bd2aa7649af69d94c64,model,labse_distance,0.871182382
820d4d36c296e174b9cf212f18d2058b6019b4c8,model,labse_distance,0.700693667
82bac8ec02fdb015b7b3c833de198051b5d06608,model,labse_distance,0.835064828
82d6235fac22f9f16c833d75201d46a4336b1ec8,model,labse_distance,0.931368589
839dd8d0a834ba7c493f07cd9b432241588589a0,model,labse_distance,0.887261689
83d23c6a35d7cadaa100d16ef335b02fc3b8bcb2,model,labse_distance,0.684315085
8410d3d4b1b09f36b0de2dd82a06bb5751d26101,model,labse_distance,0.902003825
8420ea670f16c1ae9f06766c1098dc5dfdaca16d,model,labse_distance,0.822609127
844b89fef440970044adff493188225401199b0f,model,labse_distance,0.801851153
847d7d0b13b47a8152f4025bf6c94134a4ab7f41,model,labse_distance,0.869716763
84c8ea6984c09539e31c7599467956c85563c664,model,labse_distance,0.871841729
84f372c80cf02b332895d7ac8d403b6b109340bf,model,labse_distance,0.839958191
850f1096ba33bc861164313bf10b9c8d2d6083ed,model,labse_distance,0.76921618
866a4169a36469bd141957d100eb9d6066fab43a,model,labse_distance,0.676002741
8694aabe9a1aa232e06032cae723f84492b5c7c0,model,labse_distance,0.705874681
86a494e92fcd802d0aa2d9f694bd61ede741a6fe,model,labse_distance,0.834697187
86c40ccddd5122fbe2ff35378ee721dfb4f49a4a,model,labse_distance,0.547483921
86cef2d2351d2b4f3ef855ea8fa932677a6c24c8,model,labse_distance,0.887277186
870511221a136dd6798b977b841c406693b527bb,model,labse_distance,0.947328269
87322fc4317d1d57eb4b367f785d14b731262e0d,model,labse_distance,0.916989803
879a417739f6bbdf6a6dc4103bbf2dee1c3a6df4,model,labse_distance,0.849851966
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,model,labse_distance,0.447854549
87e3f4b7e87ba2c03a6c3b96da49fd1b433f52b7,model,labse_distance,0.906153798
89a86aab9a0d10df326a8e96f353e5878e76d654,model,labse_distance,0.872219443
89ac42a7fe4439a1e1f67760708f3e94f03574dd,model,labse_distance,0.901285827
89c4a122a8376801acefcbfbff8bc9d8840f1e16,model,labse_distance,0.8560884
8a00ce7b4498d8ab675a5aac3df18a98329e486e,model,labse_distance,0.722328544
8af86ee0a6a71ac2404422668bb2e0c7144e8f25,model,labse_distance,0.867763281
8afc94ec777297fb135510ead03875f1620cd154,model,labse_distance,0.908086479
8b383df9f61ef668700db1946986fd9b7e26d334,model,labse_distance,0.606075704
8b70545642cdaf045d34aba9eb1b427d244be8cb,model,labse_distance,0.311219692
8b728017fb2cd21ead1187aa79feb03c2fc42b91,model,labse_distance,0.870317698
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,model,labse_distance,0.799120605
8c0b2bdd79e8ffa37e9465d247cc653ea502ba0b,model,labse_distance,0.874297857
8c681f138869666c01a9c149764f0dc381a5917c,model,labse_distance,0.857595742
8cdae10537878476fbe2b84ea51526a7a87a5762,model,labse_distance,0.867939472
8d7a815fa6e50f38151eb57f6524c99ca7d2f9fb,model,labse_distance,0.830463648
8d96bc4a573d9f8a43b44b650fb63e022d0a5329,model,labse_distance,0.716107786
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,model,labse_distance,0.905030251
8db50efe8062e579537c5235524b17d60026a407,model,labse_distance,0.892860651
8e2eb37e7a08b7446fe58d7c2a152397ee4c6769,model,labse_distance,0.883228362
8e593973388399639eabb0c34b1556b54a26e47a,model,labse_distance,0.636476815
8e8fd49a9734804f4334ecd15ba615eb6f317bf3,model,labse_distance,0.966041625
8f15a19f19cb1bcaef07f89c03af33d032a9cfcc,model,labse_distance,0.79815805
8ffad5ce01f3eca6f0ad37c61162ebdb8c06014c,model,labse_distance,0.90488112
908aaaa922054ede9e07056680346998ae0929c6,model,labse_distance,0.770880818
90f24c1c91e46787ba109caed736cfedb293e45c,model,labse_distance,0.898126125
911f2f825a93e3d27aa26368ad87eb6f54dbcf69,model,labse_distance,0.911758363
91690e37cac6efa7052d9445c964f6bc30f5d5ba,model,labse_distance,0.893639743
91836b79076bfdad7e6629ed21b275a3fa5cd30d,model,labse_distance,0.853607237
9237841c3325714d47158c045c9773e538fd988b,model,labse_distance,0.528621376
92a6a1086db5b6839414653ca40d11353663cf6d,model,labse_distance,0.93338269
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,model,labse_distance,0.620404363
9306d668079f4202c71221b741e004df6f2e444e,model,labse_distance,0.730323136
9323c63e5368ba99fd44a58845fb914be492153f,model,labse_distance,0.9153983
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,model,labse_distance,0.847048342
940ca96d210e50163d7f110b79c45e5c78961eff,model,labse_distance,0.916636765
948e53aa5d684810ea565fcf5e6cddcc1116e944,model,labse_distance,0.818895817
94cc72dce14026172816ba199a63b338a7ab48f2,model,labse_distance,0.669929922
951938ef77dad27019a6f54b7ee55b166a35e573,model,labse_distance,0.770105541
95c857436753bae3882f6f7e6f5a99ce0016c7d1,model,labse_distance,0.79593122
95f97c38fffc95d8a7fb9eda04fa8548b750d1c8,model,labse_distance,0.741481006
960c4962ae7d01a0d297467dcb6c2efc66a8b15b,model,labse_distance,0.780721784
960d1593ec061fe57d84db73f882d00e51fa155e,model,labse_distance,0.958373487
96173a3da68bda36f8f1009994a4e7c2f269ef20,model,labse_distance,0.893917978
96d95c1e2af4c3568cffdc310e5e93c37d697300,model,labse_distance,0.931760311
970b0b2d794e9642252c562ccaa6c4029fa64155,model,labse_distance,0.781466603
9723236419333e680a0501e146d84d76f69970fb,model,labse_distance,0.819048524
973f0b561bc13214f7932fd128eb234669d3fd49,model,labse_distance,0.769776464
974caa22e2c86ad8ba5073a3d0530e1f870ab09f,model,labse_distance,0.94814837
974e365b20b72ee7f0e6c6cd1f69a6fc4891e65e,model,labse_distance,0.889668643
97b3127fac5bbd209a6b0cf1697d59c4ec72cc26,model,labse_distance,0.839330435
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,model,labse_distance,0.809707701
98577d9ca460fc3775ded2cbbcf239d4226027f9,model,labse_distance,0.886467755
98b40a1aac8bdba3cd10bfc3bc5ced9881a39ca5,model,labse_distance,0.956491649
98da4c99a9ac210ba9c4ef7e6d75e77f866bf361,model,labse_distance,0.668890953
98f47229fe5b353fa4e4db73bb2d97d63546018f,model,labse_distance,0.791387916
98f9f26757059772327c22c57e6a61dd635ffe36,model,labse_distance,0.811756015
9947f32bf93c2faa909930f1f47c7572c2a9ba44,model,labse_distance,0.831477344
9960a58f1665446ea2076633c13faf298bd4d043,model,labse_distance,0.797771513
9982acf081bb0e92cef530eef662145da0ff5969,model,labse_distance,0.864158332
99e3bd69c4f074cb5f1245ebb33024a42b983484,model,labse_distance,0.819107175
9a1c480dfed61ec11c278381aa66b0bd65dac3b3,model,labse_distance,0.808112383
9a4ce16b8d1e962f94e2a8945b6d773bd6b59d6d,model,labse_distance,0.886654675
9a88fb66675988d4e3e53f5c4d560b406be16adc,model,labse_distance,0.729352236
9b1300bf13adbf74106d550ced043f7c559984dc,model,labse_distance,0.63655901
9b6ac8e19de5dac834b702afefc3e7c973e391a9,model,labse_distance,0.87730813
9c614fe01ff0021d39492317cbbea8dd581a3b16,model,labse_distance,0.960550725
9ccc67e37a2df75b8227904c2d88832b44550399,model,labse_distance,0.94002372
9d343d6719b4124d3f760a4a3a879357439ff0fb,model,labse_distance,0.493536025
9d752b5d4a1432d7553476fbd465af5ae3aa3bf4,model,labse_distance,0.670543671
9dd983d834b37190ba0a8e993e1290b0e1351045,model,labse_distance,0.599566638
9dec0a71790ff51afb5e71647e837d72da3fefe1,model,labse_distance,0.89166224
9df764508baadee51374d408011836430453b867,model,labse_distance,0.677896261
9f5b41bb78f3cfe47deaa8b2e0644b1ce9abe91a,model,labse_distance,0.877302647
a02e47b3b09813d2c2cf744337b240ed9b5d24b2,model,labse_distance,0.847335339
a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,model,labse_distance,0.924314439
a0791b1392d79d0b7aa5e4ce8c6a1807a1878aad,model,labse_distance,0.943509102
a12c226d695665706c536efca6a9e9df1d050e45,model,labse_distance,0.569708765
a19fc8e0d9463026b01e2237b418720ca3ce9b09,model,labse_distance,0.864988804
a1b4aeefdf1feb3f16ba30dfac6ddc888fcb20d9,model,labse_distance,0.914131761
a24445327e1e6c399fd3da56df32d59d37a32d38,model,labse_distance,0.84089303
a25e0a034bea78f541c0b097b7c30742c92b3a74,model,labse_distance,0.82886374
a2edb76ef8ee4a58202f0d46eb30d40baa01db5d,model,labse_distance,0.881156385
a34fbb067cbd14cd6a31f48b71723ed4dc0826d9,model,labse_distance,0.887358367
a3c358d94e8dcdac961fd0af1c647e5917f11b3f,model,labse_distance,0.963252306
a3c3cf89f0cdc432c495594d8b4478cc92a28a41,model,labse_distance,0.777319252
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,model,labse_distance,0.798789978
a41c848b7e85308a6d59d8754b98ecca5c2a496a,model,labse_distance,0.597526729
a4621b4421747e1eeb02f3b5553bc86e958bc942,model,labse_distance,0.783059776
a4c05056fa05c31cd188bb925bd7129a27da63c8,model,labse_distance,0.424188375
a570791ae346cd4a655e8b9babe6b5814004490c,model,labse_distance,0.894846141
a57b1f61060d71a65ffadf47cd9e1e6e32775a10,model,labse_distance,0.968921483
a6193af9be59206bfff0be15c3bd68ebaaf34894,model,labse_distance,0.892545164
a63f2ac9d9e92876cf10bcaaac9359fc5dc19928,model,labse_distance,0.881043494
a645da4a68a739b0e75a260be225db5c657d09a0,model,labse_distance,0.934019804
a65f271f1ab821b4b97bf7c9dc7990c01ac1903b,model,labse_distance,0.919986606
a6d09b6180fc68829112be619074f860614d6b0e,model,labse_distance,0.866586685
a6d3d9faa1935f106767724fc62ad990ecfdc7e7,model,labse_distance,0.916554093
a7cdb9493bcf3398169af61bfa15d46a8d7905d7,model,labse_distance,0.857390285
a8089d829a0eaec23b831d26142e5c6cca905a01,model,labse_distance,0.839847684
a809ae6b2d8a9ff09956c23fdff5e4e43c547422,model,labse_distance,0.795074344
a80d7def3493d223517c0d7d268add2eabbc79ba,model,labse_distance,0.875350833
a85fe9311b3d8819b5b98a750664b73d9e29062d,model,labse_distance,0.122111566
a861081bd228a2833a033c7641331b8da4cf3f75,model,labse_distance,0.8571769
a8b126ad58c3a9f135a99e99ff322542b936fd2c,model,labse_distance,0.680914998
a8cd1ded47af69037096210be864861b551d70d4,model,labse_distance,0.913321972
aa2255a0726d23a5c74a3a902444a96f6b3a9c62,model,labse_distance,0.869672894
aaaa7aabae54e895cbf69d6c73642e9e09524b6c,model,labse_distance,0.889141262
aad932c4541f26a3701a62311c1e5ff4b0dab646,model,labse_distance,0.90350014
ab4cdd2ad313b18a6a2c28f35ba31fcba197438c,model,labse_distance,0.800149798
ac728865d197f6c4df39a8e83b9a303ee6296702,model,labse_distance,0.84153527
ad66d76049f2a8dcaf9dba95253e1c0d304b828a,model,labse_distance,0.912137389
adee43331f7338f0c9c4a72228033be4df4dec86,model,labse_distance,0.628850639
ae1283e151beac8b1cec137a1415bdd6421ac8ab,model,labse_distance,0.81384927
ae2820ffc67733defb10442de981e8942ac9c923,model,labse_distance,0.936073065
ae783a5ee74a975c46411b99e77b93beafe3ef0b,model,labse_distance,0.989946663
af1c0eeb0a6ca8aa3d40a647071b3ed9704e27a3,model,labse_distance,0.865620613
af2b64a603f0c7a9c27482f435417aae289ad230,model,labse_distance,0.93592155
afdb2efa0b45fbc29e29811bc99e856c934de0ef,model,labse_distance,0.866622925
affab9a235577c4aff1fb28bee7001c64005a0c6,model,labse_distance,0.788171113
b0346634e17603ebbfd5375942399f28ae13d597,model,labse_distance,0.792249858
b054601934791d5b361a33980c7a8bf65e310def,model,labse_distance,0.565830052
b0628b995da51161a4a82bf282d4667334f5239e,model,labse_distance,0.897495508
b07a35682f257d8dd72a3fd1ca9bfa2dc42663de,model,labse_distance,0.849166155
b08aad1464629022ccc95ce0c4e6fc662ae1c213,model,labse_distance,0.797516942
b0f3e51851018d2c7f8f5c7ca5b1970221eaf000,model,labse_distance,0.885924697
b12d74a0c1efaab95de155263fc339a809eaf80e,model,labse_distance,0.836870611
b1392c411fb26a13435222665626b30f97ca3b1b,model,labse_distance,0.914983153
b13ab40de07bf1a3d7c898b41025edc071d45179,model,labse_distance,0.882224321
b2464c2193c0669b93486d394f53fc52cfa27e3e,model,labse_distance,0.656903863
b2749be01ef623373c363c94262b41639fa1a7cf,model,labse_distance,0.626253009
b2823a6c067844eb1cd386632577de12ec55564c,model,labse_distance,0.897688091
b28fd14764b1b3e0d41dc913bb622f7eef1d8749,model,labse_distance,0.802505851
b2bc619dc48e669f2593bc442ff8d5a859a2e9b4,model,labse_distance,0.808967113
b2ca5f8629a7b5fb2477fa68c53f496a42add35f,model,labse_distance,0.887917757
b328fc73453f760f6e842e2b573eb1ec6cd04ca7,model,labse_distance,0.791474521
b37b2b5b025c577a7480813cb5d21e5211b69375,model,labse_distance,0.823129594
b466d36fe52b190ae7da1e2ec16246f37b027e41,model,labse_distance,0.885667205
b4819d66284ba8ac6d3692af17b68aee61c963b9,model,labse_distance,0.714799762
b4e9a2fafc5f41c180e374a6bc8eb563cebb1968,model,labse_distance,0.430472821
b4eff200fd8cfd311606d53104b4607b6c48ea9b,model,labse_distance,0.572820365
b535a47412d4f62b0aaecfce07fa3a1cf8ca03a3,model,labse_distance,0.666076243
b5a7c7d521ccb75e1dc487863cb3d663b2f1002e,model,labse_distance,0.898517549
b685681c665f6bb8591e6376137a0f23739b1ef5,model,labse_distance,0.824724019
b6f68060cb80924cfe6f34153ca3ad491ec90e36,model,labse_distance,0.900876999
b7389fe705c2940a43e07c9de22b61a2b6c7df45,model,labse_distance,0.820762515
b7896967004f1f431498f335da96196c06eb9029,model,labse_distance,0.818323553
b7a2d0cbdc170b6cf44a5186deb8068a3c757aeb,model,labse_distance,0.762302637
b7b15be52847f34c3f4e89f79916b7f1eef935f7,model,labse_distance,0.692611277
b7d093ea46ae1c7294264f7dc2a1c6c6e899a894,model,labse_distance,0.81905961
b7ed63e3e839a47424b597fbe9afe34a02f2bff7,model,labse_distance,0.896450222
b85c5e0dd860cced371f80ec7c3642d4d8a8dccf,model,labse_distance,0.679082334
b87d4f00bf501f6f75d6245cd75fdc8e5399fc11,model,labse_distance,0.835969925
b8f6dd7ae7479186d3b97065fdd405fce96b8592,model,labse_distance,0.935485244
b900fbe14a91f99ee038809476147746529eeb7f,model,labse_distance,0.794117212
b9bc681457faf51e41e8b6c34b473380b17f5975,model,labse_distance,0.981830001
b9ecb675cba911185279d142ea86f1247ee2f723,model,labse_distance,0.791059136
ba4bf54c3c4968ce6e73cb6a03348a18b8780835,model,labse_distance,0.844643056
ba61e17ad9f813bab58a23438fa22b92d3ff4876,model,labse_distance,0.731457472
bb58f4edebd88e642c145866d2f9b69fca840ffc,model,labse_distance,0.723695934
bb9e4dd58a0179b8f2bf12af8cccf24efeb0ff32,model,labse_distance,0.910957932
bc3c0ea07a77158fad82caba8a2c6cc567910e09,model,labse_distance,0.734428704
bc515e0b2e22698ebf2d43848e13530cab176063,model,labse_distance,0.939700663
bd84145f8d2dc4e21a48c3977bf3ea667b92e865,model,labse_distance,0.812171757
bdef84ce6ca276a28e4c9bce00c83d02c8491066,model,labse_distance,0.871575892
be2a0403c02699697d4ae74e9e34e6235065c47e,model,labse_distance,0.715883195
be7a769dfff62216336f188f42d15f9536cc177f,model,labse_distance,0.70870167
be993068ab76d232d566068fb4698e0439ab9263,model,labse_distance,0.870454609
bea1cd7bbbe650b1f6f8af958cb8625bc9c3867b,model,labse_distance,0.830867529
c050373c67f62d403af007d9eb5d13e0be7e7499,model,labse_distance,0.728113472
c0c98b9e3b09f1e6802dbc745373568ccb6a6f57,model,labse_distance,0.923988342
c0cba93840432e5476f93796ed6222493492293f,model,labse_distance,0.935991526
c18ee24947a7223765862efb5afd70b3f59acb68,model,labse_distance,0.851343572
c1bdaab68b357149b7f382064c6343dc439ff91a,model,labse_distance,0.607194245
c2d2726f8d89d3f3265bbcf4ec41ae071d08bf73,model,labse_distance,0.836223066
c2f272537b75df8c6ce6ca78d4bc2b42bdb78ea5,model,labse_distance,0.889998198
c377eb8ff288faab7853b1f9f6b8c8013ce2711b,model,labse_distance,0.68956089
c48d6a447849ec7c7d02502cdba0a1d960ecd4c7,model,labse_distance,0.773499668
c526a3cd729a7f1a2ff6f6c6e1ea7112870fabf4,model,labse_distance,0.836435676
c5c65102d7af89114b01bb1dfa3afb6f62e0b111,model,labse_distance,0.694612205
c5fbe52d4985c864997ff32c9ff986c7685ded1b,model,labse_distance,0.943024874
c7bdb8284c813ae6590f39a0b57adb193cec359c,model,labse_distance,0.833726466
c7c7405ae8cb55c8d762032e0e075fe76cd4c633,model,labse_distance,0.914822221
c83bf411fbe1f734e88266d19f7df0ebeb72477f,model,labse_distance,0.917611241
c85634cf9e18db0e34b8a0a95f5ac377ac9554d7,model,labse_distance,0.806149542
c8c624dbc7c3057ea6e05871ae718ca159be2e49,model,labse_distance,0.770865917
c92eb6937fbb3ce86073e9ab2d17557e39ecbe40,model,labse_distance,0.709714472
c9b6ef480dde0947fa96ab6d62f3b19b8dc30cb1,model,labse_distance,0.896141946
cacb2924a25959b9569b942cadb0831cbc039e26,model,labse_distance,0.914129257
cb61165067f6dc6051bc1309a3f0591283db4b1d,model,labse_distance,0.840706885
cba06a1baab78294bf4dbee0b04fc9475c662e89,model,labse_distance,0.848096192
cbafdcc72ed819a9f8b44132c97631ea033e5f15,model,labse_distance,0.79932487
cc0b4511f2a4459bd8c219f11b7f4573f9d5fee7,model,labse_distance,0.863146126
cc568d38c06b4101e795410a11cf0c87e2a9d7f0,model,labse_distance,0.942733526
cdd47730cf57e31c9285c8d1d5e756b714b3a82e,model,labse_distance,0.898032129
cdea94f40e03c73dc26c5ab792e5f6a289d60220,model,labse_distance,0.565250039
ce2090b839d7575936982674483ee199e0b52a90,model,labse_distance,0.711543798
cf79d4048efb70c96f8c0303e10503f01694baa5,model,labse_distance,0.661147892
cf9571f8588a92f7298c84edabcc853471e30e2f,model,labse_distance,0.846997201
cf9f2e0669f2afc40a602b68d10dd859a0c6bb8b,model,labse_distance,0.85632813
cfb927e084eb7136f3268d929503f0acc457fa5b,model,labse_distance,0.848121047
d0bf1ae7d1a372128eec87d89e7ab6428eab614d,model,labse_distance,0.676511347
d1a1a80944090dd77baa1f3096e79d16a16bda01,model,labse_distance,0.750710726
d1eceb6e16de9bb30ef5a1090f9639ee86694689,model,labse_distance,0.923870683
d1f91fdddc8395c2822726c219d116ff16c65287,model,labse_distance,0.923802793
d282b1423029bc6d61e936a527755a16d148b1f1,model,labse_distance,0.867176056
d2a4bc97c3bdbeac499f3ede34659ded6398e23d,model,labse_distance,0.788043857
d2bcdb9a6c5643cadd687e30e258851c1faa0d15,model,labse_distance,0.859908819
d2f14a6a01a708fbf43d640fd24588606b9fc0a2,model,labse_distance,0.719950318
d2fc8b027bf6addfc2ad9b55283b0ac698548233,model,labse_distance,0.814633846
d3579217452bedd5d8363699de053edd6fbce7b0,model,labse_distance,0.859598815
d410695f81b34108d5606efcc44a1fce25e62543,model,labse_distance,0.834728718
d4b0d30d6a00a9fd816ab721d8725bcc4e989022,model,labse_distance,0.827535272
d4c18139afaac813c7b85c6a3202c198d014a09f,model,labse_distance,0.89597553
d55c3917228dd77647a06768158a39eec16aa95f,model,labse_distance,0.635092199
d5969d7c372f4204adec13a82af90a396b86904f,model,labse_distance,0.851280749
d6a9d7e5b14ef7e67a514bc54b9e7df595558dcb,model,labse_distance,0.913098097
d6bbdf04aa22bf24efa358ed359ba62f3b0141fe,model,labse_distance,0.636164963
d74f21e17df866b6f28c3775b18a6fa96908b87d,model,labse_distance,0.76766479
d842f63bec2c05883b03b7c356e4c186b3f67343,model,labse_distance,0.786942184
d85af8b918be81f48e044d759b1fe041ede65503,model,labse_distance,0.944400668
d86cee21c710e9699c77a746da3eaa3fac8c790a,model,labse_distance,0.819548607
d8f0435a650053ad13c06078b91535e19e426ff2,model,labse_distance,0.735231221
d99899a7ae75c5168e1618350fd71c32ab0e9fe2,model,labse_distance,0.868833721
d9b5deb24c0ce29dae61acabc49c7a5efdd2e29d,model,labse_distance,0.883495808
dac6e8547443a16d7c7c73428c48329d88d7d65c,model,labse_distance,0.610956013
db536e6b8fb52194e96e1ab0c303df427a250671,model,labse_distance,0.850041568
db714b9d220b9460a013913641ebcd944cf3daf6,model,labse_distance,0.758348346
dbe8a172b4ca9be01ea458cb204b01eac3aa681a,model,labse_distance,0.781001151
dcb78c1ef4e5c9ac865f435705d06ba8e657f509,model,labse_distance,0.666001141
dcc8a1270980858a1977a37b8afe87aad1099b5c,model,labse_distance,0.890795887
dd02bbc9c837713ec897c6d1381b0120f375b6c2,model,labse_distance,0.893009841
